path|original_file|language|is_original_language|duration|training_data|model_name|architecture|transcript|reference_speaker|speaker_similarity
./fake/en/VoXtream2/silent_bullet_05_f000032.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_05_f000032.wav|en|True|12.800|unknown|VoXtream2|VoXtream|Yes, said the doctor simply. I myself, for instance, am subject to the most unexpected attacks of neuritis. But, of course, I am under the influence of the rays fifty or sixty times a day,|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_32_f000001.wav|0.1313
./fake/en/VoXtream2/wives_and_daughters_26_f000072.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_26_f000072.wav|en|True|8.560|unknown|VoXtream2|VoXtream|It is handsome, that lady replied. It is a likeness of my dear mother Dorothy has got my father on.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_43_f000165.wav|0.7764
./fake/en/VoXtream2/northandsouth_03_f000154.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_03_f000154.wav|en|True|7.680|unknown|VoXtream2|VoXtream|Ah! if you had but never got this fancy into your head! It was such a pleasure to think of you as a friend.|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_04_f000067.wav|0.3149
./fake/en/VoXtream2/jane_eyre_28_f000329.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_28_f000329.wav|en|True|8.880|unknown|VoXtream2|VoXtream|jpg With difficulty I obeyed him. Presently I stood within that clean, bright kitchen  on the very hearth  trembling, sickening|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_15_f000082.wav|0.6331
./fake/en/VoXtream2/silent_bullet_05_f000215.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_05_f000215.wav|en|True|7.440|unknown|VoXtream2|VoXtream|whereas the Xray at best varies slightly with changing conditions of the current and vacuum in the Xray tube.|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_12_f000165.wav|0.7809
./fake/en/VoXtream2/the_master_key_02_f000047.wav|en_US/by_book/female/judy_bieber/the_master_key/wavs/the_master_key_02_f000047.wav|en|True|6.640|unknown|VoXtream2|VoXtream|This great statement almost took Rob's breath away, and caused him to stare hard at his visitor.|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_11_f000063.wav|0.6170
./fake/en/VoXtream2/northandsouth_39_f000066.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_39_f000066.wav|en|True|6.080|unknown|VoXtream2|VoXtream|Said I were to tell yo to mind yor own business.Thats the longest spin yet, my lads.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_29_f000210.wav|0.0891
./fake/en/VoXtream2/midnight_passenger_11_f000095.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_11_f000095.wav|en|True|10.480|unknown|VoXtream2|VoXtream|VicePresident Arthur Ferris of the Western Trading Company found in the proud and formal reserve of the reinstated officials an armor proof against all his legal acumen.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_38_f000009.wav|0.5684
./fake/en/VoXtream2/northandsouth_28_f000156.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_28_f000156.wav|en|True|8.320|unknown|VoXtream2|VoXtream|Theres only Martha in the house that would not do a good deal to save him on a pinch and Ive been thinking she might go and see her mother just at that very time.|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_06_f000077.wav|0.7045
./fake/en/VoXtream2/midnight_passenger_02_f000054.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_02_f000054.wav|en|True|11.520|unknown|VoXtream2|VoXtream|a talented and handsome young chemist, disappeared forever in flight, lost under a cloud of scandal caused by drink and a maddening devotion to a babyfaced devil of the Ring Strasse Theater chorus,|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_41_f000173.wav|0.6553
./fake/en/VoXtream2/jane_eyre_04_f000169.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_04_f000169.wav|en|True|2.640|unknown|VoXtream2|VoXtream|she shall, however, be watched, Missis|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_12_f000037.wav|0.2695
./fake/en/VoXtream2/jane_eyre_13_f000091.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_13_f000091.wav|en|True|14.720|unknown|VoXtream2|VoXtream|Eight years! you must be tenacious of life. I thought half the time in such a place would have done up any constitution! No wonder you have rather the look of another world.|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_07_f000064.wav|0.4628
./fake/en/VoXtream2/dorothy_and_wizard_oz_14_f000042.wav|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_14_f000042.wav|en|True|6.560|unknown|VoXtream2|VoXtream|What's wrong? asked a piglet. We've been in the dark quite a while, and you may as well explain what has happened.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_34_f000471.wav|0.6935
./fake/en/VoXtream2/northandsouth_15_f000246.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_15_f000246.wav|en|True|7.200|unknown|VoXtream2|VoXtream|and after fourteen months of riotous living, the city authorities had to take charge of him, in order to save him from starvation.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_25_f000066.wav|0.7297
./fake/en/VoXtream2/midnight_passenger_03_f000248.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_03_f000248.wav|en|True|9.280|unknown|VoXtream2|VoXtream|His row of bottles labelled Vin Mariani, Moxie, and Nervura were never empty, and the oldest toper would have found them veritable well springs of joy in the desert.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_57_f000148.wav|0.7853
./fake/en/VoXtream2/northandsouth_22_f000231.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_22_f000231.wav|en|True|4.000|unknown|VoXtream2|VoXtream|Are you better now? asked Fanny, in a quavering voice.|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_11_f000251.wav|0.3309
./fake/en/VoXtream2/wives_and_daughters_52_f000229.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_52_f000229.wav|en|True|2.800|unknown|VoXtream2|VoXtream|But Molly kept her pleading eyes fixed on Cynthia.|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_15_f000082.wav|0.3360
./fake/en/VoXtream2/the_sea_fairies_16_f000074.wav|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_16_f000074.wav|en|True|2.560|unknown|VoXtream2|VoXtream|Princess Clia asked.|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_38_f000099.wav|0.1233
./fake/en/VoXtream2/wives_and_daughters_60_f000210.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_60_f000210.wav|en|True|9.840|unknown|VoXtream2|VoXtream|Molly could only peep here and there, dodging now up, now down, now on this side, now on that, of the perpetuallymoving arms.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_19_f000176.wav|0.8315
./fake/en/VoXtream2/the_master_key_12_f000070.wav|en_US/by_book/female/judy_bieber/the_master_key/wavs/the_master_key_12_f000070.wav|en|True|9.440|unknown|VoXtream2|VoXtream|He turned to the opposite side of the Record and allowed the President and his minister of police to witness the quick succession of events even as they occurred.|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_14_f000128.wav|0.7196
./fake/en/VoXtream2/the_sea_fairies_17_f000108.wav|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_17_f000108.wav|en|True|9.040|unknown|VoXtream2|VoXtream|The queen asked him if he was happy, and he shook his head and replied, It isn't like Calcutta, where I used to work in gold before I was wrecked at sea and nearly drowned.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_24_f000013.wav|0.7003
./fake/en/VoXtream2/northandsouth_31_f000028.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_31_f000028.wav|en|True|8.800|unknown|VoXtream2|VoXtream|She had to try and think of little nothings to say all breakfasttime, in order to prevent the recurrence of her companions thoughts too strongly to the last meal they had taken together,|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_47_f000104.wav|0.6893
./fake/en/VoXtream2/skyisland_05_baum_64kb_f000058.wav|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_05_baum_64kb_f000058.wav|en|True|13.440|unknown|VoXtream2|VoXtream|The Boolooroo said not a word while he was ringing the bells, and Trot wondered if that was the way he amused himself. But now the frown died away from his face and was replaced with a look of satisfaction.|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_09_leinster_64kb_f000192.wav|0.7435
./fake/en/VoXtream2/wives_and_daughters_46_f000151.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_46_f000151.wav|en|True|5.760|unknown|VoXtream2|VoXtream|No! could you, really? said Missis Goodenough, very curious and a little jealous.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_17_f000008.wav|0.6984
./fake/en/VoXtream2/midnight_passenger_13_f000203.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_13_f000203.wav|en|True|8.720|unknown|VoXtream2|VoXtream|So do I, Dennis, sadly smiled Witherspoon. Go in I'll do your bidding. Count on the extradition papers and the money.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_10_f000157.wav|0.6191
./fake/en/VoXtream2/piratesofersatz_08_leinster_64kb_f000020.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_08_leinster_64kb_f000020.wav|en|True|14.000|unknown|VoXtream2|VoXtream|It cut down the room for maneuvering, but a thing once done is easier thereafter. Hoddan got the boat inside, and there was a very small scraping and the great door closed before the boat could drift out again.|en_US/by_book/female/judy_bieber/the_master_key/wavs/the_master_key_02_f000028.wav|0.7849
./fake/en/VoXtream2/pink_fairy_book_10_f000143.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_10_f000143.wav|en|True|12.800|unknown|VoXtream2|VoXtream|Tonight your legs will be too short, he thought, and pulled at the oars. But he then felt something lay hold of the boat, and drag it straight in to shore,|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_35_f000012.wav|0.7184
./fake/en/VoXtream2/jane_eyre_19_f000053.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_19_f000053.wav|en|True|4.400|unknown|VoXtream2|VoXtream|only threw her face into deeper shadow mine, it illumined.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_11_f000055.wav|0.6844
./fake/en/VoXtream2/pink_fairy_book_04_f000004.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_04_f000004.wav|en|True|8.560|unknown|VoXtream2|VoXtream|One morning as he was going to his work, he said to his wife, Let our eldest daughter bring me my lunch into the wood and so that she shall not lose her way,|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_21_f000463.wav|0.7473
./fake/en/VoXtream2/northandsouth_35_f000138.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_35_f000138.wav|en|True|9.360|unknown|VoXtream2|VoXtream|Am I? said Margaret, turning round and showing her eyes all aglow with strange fire, her cheeks flushed, though her lips were baked and livid still.|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_12_f000124.wav|0.8038
./fake/en/VoXtream2/wives_and_daughters_07_f000140.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_07_f000140.wav|en|True|4.800|unknown|VoXtream2|VoXtream|if he would read poetry aloud if he would even read his own poetry.|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_22_baum_64kb_f000070.wav|0.7149
./fake/en/VoXtream2/northandsouth_29_f000074.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_29_f000074.wav|en|True|6.880|unknown|VoXtream2|VoXtream|Trust the care of him to me, mamma. I will watch over him like a lioness over her young.|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_12_f000123.wav|0.8094
./fake/en/VoXtream2/poisoned_pen_04_f000184.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_04_f000184.wav|en|True|7.280|unknown|VoXtream2|VoXtream|for scientific management in a New York firehouse has reached one hundred per cent efficiency, and we were not to be allowed to delay the game.|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_03_f000323.wav|0.7098
./fake/en/VoXtream2/poisoned_pen_07_f000067.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_07_f000067.wav|en|True|6.880|unknown|VoXtream2|VoXtream|What does Dudley Lawton say about the newspapers bringing his name into the case? asked Kennedy, addressing mister Gilbert.|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_12_f000106.wav|0.7225
./fake/en/VoXtream2/silent_bullet_07_f000274.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_07_f000274.wav|en|True|5.440|unknown|VoXtream2|VoXtream|Then his assistant began to hammer it with careful, sharp blows, chipping off the outside.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_12_f000165.wav|0.6017
./fake/en/VoXtream2/midnight_passenger_01_f000117.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_01_f000117.wav|en|True|8.960|unknown|VoXtream2|VoXtream|And, with a secret pride, he recalled how daintily, like the swift Camilla, she had sped onward through all those human billows heaving to and fro,|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_38_f000205.wav|0.2080
./fake/en/VoXtream2/ozma_of_oz_07_f000015.wav|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_07_f000015.wav|en|True|2.000|unknown|VoXtream2|VoXtream|and which might not fit her at all.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_28_f000101.wav|0.3173
./fake/en/VoXtream2/northandsouth_32_f000084.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_32_f000084.wav|en|True|4.480|unknown|VoXtream2|VoXtream|There were only some railway officials standing about and talking loud to one another.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_36_f000004.wav|0.0924
./fake/en/VoXtream2/pink_fairy_book_40_f000155.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_40_f000155.wav|en|True|6.320|unknown|VoXtream2|VoXtream|Noble lord, answered Ciccu, I am making a coffin for the body of Ciccu, who is dead.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_01_f000071.wav|0.6414
./fake/en/VoXtream2/wives_and_daughters_43_f000016.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_43_f000016.wav|en|True|6.720|unknown|VoXtream2|VoXtream|Will you promise me that? quite a sacred promise?  for it would be such a comfort to me to tell you all, now you know so much.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_27_f000142.wav|0.7198
./fake/en/VoXtream2/dorothy_and_wizard_oz_13_f000045.wav|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_13_f000045.wav|en|True|8.560|unknown|VoXtream2|VoXtream|Hearing these words our friends turned in the direction of the sound, and the Wizard held his lanterns so that their light would flood one of the little pockets in the rock.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_27_f000208.wav|0.6998
./fake/en/VoXtream2/pink_fairy_book_25_f000002.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_25_f000002.wav|en|True|8.000|unknown|VoXtream2|VoXtream|Once upon a time there were seven brothers, who were orphans, and had no sister. Therefore they were obliged to do all their own housework.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_60_f000210.wav|0.6043
./fake/en/VoXtream2/pink_fairy_book_36_f000105.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_36_f000105.wav|en|True|3.440|unknown|VoXtream2|VoXtream|He then begged her to leave the palace before the king returned.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_33_f000116.wav|0.5445
./fake/en/VoXtream2/the_sea_fairies_18_f000025.wav|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_18_f000025.wav|en|True|9.200|unknown|VoXtream2|VoXtream|Trot could hear the mermaid's voice sounding through the ice as if from afar off, but it grew more distinct until she could make out that the queen was saying, Courage, friends!|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_17_f000069.wav|0.7215
./fake/en/VoXtream2/wives_and_daughters_13_f000156.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_13_f000156.wav|en|True|2.240|unknown|VoXtream2|VoXtream|Here the table was laid for dinner|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_29_f000040.wav|0.1639
